PVPenetrationPercent,IrradianceCondition,ControlStrategy,Time_h,LoadMultiplier,Irradiance,MinVoltage,MaxVoltage,MeanAbsVoltageDeviation,ActiveLoss_kW,VoltageViolationCount,PVCurtailment_kW,ReactivePower_kVAr,OuterIterations
20,partial_cloud,hybrid,21,0.860583782023169,0,0.937231902901426,1,0.0388095033075738,119.488849398238,15,0,606.737366624867,27
20,partial_cloud,hybrid,22,0.779966851082885,0,0.943250657856981,1,0.0351641121828593,97.9768069129721,13,0,523.758157513684,21
20,partial_cloud,hybrid,23,0.711974371775082,0,0.947800723412628,1,0.0322479395867162,81.7715689803696,6,0,447.079492663929,21
20,partial_cloud,hybrid_pso,0,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,partial_cloud,hybrid_pso,1,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,partial_cloud,hybrid_pso,2,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,partial_cloud,hybrid_pso,3,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,partial_cloud,hybrid_pso,4,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,partial_cloud,hybrid_pso,5,0.610464194115905,0,0.961676390439793,1,0.0244269975452979,53.5718959828276,0,0,724.462012001253,27
20,partial_cloud,hybrid_pso,6,0.67568081763371,0,0.955769067089529,1,0.0278688532726684,66.9257696366449,0,0,747.163345763268,27
20,partial_cloud,hybrid_pso,7,0.744126393163558,0.161266770627791,0.952802645763374,1,0.0298623827735144,74.2899321371503,0,0,753.295533741458,27
20,partial_cloud,hybrid_pso,8,0.790210924609343,0.392270263240168,0.952619412961894,1,0.0302749811181473,74.254423749139,0,0,714.784968851531,26
20,partial_cloud,hybrid_pso,9,0.801515493969863,0.621169965673079,0.953995726743503,1,0.0292840487306045,68.0870736154381,0,0,626.450936751663,26
20,partial_cloud,hybrid_pso,10,0.793604441167075,0.687177426219552,0.955139465663799,1,0.0285065860478782,64.3189102247565,0,0,588.668654812585,26
20,partial_cloud,hybrid_pso,11,0.787101899349258,0.524851842193077,0.954322658096051,1,0.0291231005523692,68.1319996902551,0,0,666.076103521595,26
20,partial_cloud,hybrid_pso,12,0.786286066835735,0.834320566194173,0.956492495042496,1,0.0275703720621913,59.6629222565113,0,0,486.557202233504,25
20,partial_cloud,hybrid_pso,13,0.788425387827532,0.92861096363174,0.956419084902147,1,0.027601803559124,59.5737836166799,0,0,399.503908978993,24
20,partial_cloud,hybrid_pso,14,0.794369066373686,0.642014022492508,0.954746308901411,1,0.0287841862463626,65.799498369272,0,0,613.67906583257,26
20,partial_cloud,hybrid_pso,15,0.809627940215971,0.488330467094246,0.952116530491424,1,0.030583422008313,74.8468707783595,0,0,687.638409435245,26
20,partial_cloud,hybrid_pso,16,0.840403231337678,0.384974642144386,0.947812083003,1,0.0330768144617046,87.3034585052008,9,0,726.074148549302,26
20,partial_cloud,hybrid_pso,17,0.884764896719951,0.16124521980021,0.93948874863316,1,0.0376141578989651,112.372143934231,15,0,777.035738430248,27
20,partial_cloud,hybrid_pso,18,0.927103874702081,3.30228547717906e-22,0.931663544999209,1,0.0417468100334246,137.090917320015,17,0,794.480555595626,27
20,partial_cloud,hybrid_pso,19,0.946052196170588,0,0.929766059897417,1,0.0428235817971752,143.647080999634,17,0,797.047753635368,27
20,partial_cloud,hybrid_pso,20,0.924042669036405,0,0.931969457697927,1,0.0415731858252702,136.048907523138,17,0,794.066282018782,27
20,partial_cloud,hybrid_pso,21,0.860583782023169,0,0.938261856229725,1,0.0379945652610972,115.508695726715,15,0,785.507539409367,27
20,partial_cloud,hybrid_pso,22,0.779966851082885,0,0.94610312159348,1,0.0335035991293157,92.2631868711525,9,0,774.713209748231,27
20,partial_cloud,hybrid_pso,23,0.711974371775082,0,0.9524537469268,1,0.0297993125107215,75.1433493806037,0,0,759.850855610131,27
20,low_irradiance,none,0,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,low_irradiance,none,1,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,low_irradiance,none,2,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,low_irradiance,none,3,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,low_irradiance,none,4,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,low_irradiance,none,5,0.610464194115905,0,0.943276652061827,1,0.0323238068079629,73.9281269288822,6,0,0,1
20,low_irradiance,none,6,0.67568081763371,0,0.936864485298945,1,0.0359618899882495,91.466227903963,13,0,0,1
20,low_irradiance,none,7,0.744126393163558,0.0725700504575134,0.931812445366531,1,0.03900316332093,107.851689762537,15,0,0,1
20,low_irradiance,none,8,0.790210924609343,0.176531422026769,0.929723063082863,1,0.040442108562832,116.446330933494,16,0,0,1
20,low_irradiance,none,9,0.801515493969863,0.281849498690429,0.931143979972607,1,0.0398939128771106,113.943692796995,15,0,0,1
20,low_irradiance,none,10,0.793604441167075,0.370577345917451,0.934072203049882,1,0.0384482091629086,106.485707098119,15,0,0,1
20,low_irradiance,none,11,0.787101899349258,0.42942429785188,0.936128838246607,1,0.037423077641201,101.367776090565,15,0,0,1
20,low_irradiance,none,12,0.786286066835735,0.45,0.936701684633508,1,0.0371475307874292,100.054685383162,15,0,0,1
20,low_irradiance,none,13,0.788425387827532,0.42942429785188,0.935997742842887,1,0.0374975779252402,101.76500142872,15,0,0,1
20,low_irradiance,none,14,0.794369066373686,0.370577345917451,0.933996178529352,1,0.0384913877344817,106.721762554812,15,0,0,1
20,low_irradiance,none,15,0.809627940215971,0.281849498690429,0.930332399035351,1,0.0403544259042255,116.563600304327,16,0,0,1
20,low_irradiance,none,16,0.840403231337678,0.176531422026769,0.924668167313772,1,0.0433073349165201,133.416429609666,17,0,0,1
20,low_irradiance,none,17,0.884764896719951,0.0725700504575136,0.917581471413293,1,0.0470621703824922,156.798006012627,17,0,0,1
20,low_irradiance,none,18,0.927103874702081,1.48602858526597e-22,0.911395892047719,1,0.0503779103732077,179.182674633709,18,0,0,1
20,low_irradiance,none,19,0.946052196170588,0,0.909425098377172,1,0.0514911043069735,187.163288546381,19,0,0,1
20,low_irradiance,none,20,0.924042669036405,0,0.911713575335099,1,0.0501984363327555,177.912175612085,18,0,0,1
20,low_irradiance,none,21,0.860583782023169,0,0.918255480891273,1,0.0465006452045954,152.73546855333,17,0,0,1
20,low_irradiance,none,22,0.779966851082885,0,0.926449456513576,1,0.0418638041128581,123.863739638504,17,0,0,1
20,low_irradiance,none,23,0.711974371775082,0,0.933262828253068,1,0.0380038788252637,102.123350121383,15,0,0,1
20,low_irradiance,voltvar,0,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,low_irradiance,voltvar,1,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,low_irradiance,voltvar,2,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,low_irradiance,voltvar,3,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,low_irradiance,voltvar,4,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,low_irradiance,voltvar,5,0.610464194115905,0,0.954508905157154,1,0.0279230351620992,60.4555576338004,0,0,340.748776305628,20
20,low_irradiance,voltvar,6,0.67568081763371,0,0.950202668000724,1,0.0307003177725441,73.7667837528226,0,0,407.545444254052,20
20,low_irradiance,voltvar,7,0.744126393163558,0.0725700504575134,0.946816901965242,1,0.0330229123919903,85.616138420164,9,0,465.87145039234,21
20,low_irradiance,voltvar,8,0.790210924609343,0.176531422026769,0.945313635731827,1,0.0341729814387484,91.4549637831174,11,0,489.922961953328,21
20,low_irradiance,voltvar,9,0.801515493969863,0.281849498690429,0.946059886602166,1,0.033863282444783,89.2483638079486,9,0,471.202563515826,21
20,low_irradiance,voltvar,10,0.793604441167075,0.370577345917451,0.947790178294083,1,0.0328820603393849,83.6250909121503,9,0,434.117624867682,21
20,low_irradiance,voltvar,11,0.787101899349258,0.42942429785188,0.94898674569491,1,0.0321910733574813,79.8573216264063,6,0,407.391692557667,21
20,low_irradiance,voltvar,12,0.786286066835735,0.45,0.949299891726263,1,0.0320152207176979,78.9075760683155,4,0,399.440626993568,21
20,low_irradiance,voltvar,13,0.788425387827532,0.42942429785188,0.948896037137813,1,0.0322484550093794,80.1500261004831,6,0,408.783269258802,21
20,low_irradiance,voltvar,14,0.794369066373686,0.370577345917451,0.947737976015125,1,0.0329151262916854,83.798764894771,9,0,434.937488813862,21
20,low_irradiance,voltvar,15,0.809627940215971,0.281849498690429,0.945511999865879,1,0.0342134654999168,91.1737366816737,11,0,480.107533597163,21
20,low_irradiance,voltvar,16,0.840403231337678,0.176531422026769,0.941927656262425,1,0.0363392648224643,103.935467205814,14,0,546.07264438341,21
20,low_irradiance,voltvar,17,0.884764896719951,0.0725700504575136,0.93658305550895,1,0.0393163613521998,122.039262012327,15,0,612.125501017172,27
20,low_irradiance,voltvar,18,0.927103874702081,1.48602858526597e-22,0.930840579286828,1,0.0423917783906455,140.65500603308,17,0,636.173053547199,27
20,low_irradiance,voltvar,19,0.946052196170588,0,0.928970762836815,1,0.0434499823334378,147.238856949145,17,0,641.398742842942,27
20,low_irradiance,voltvar,20,0.924042669036405,0,0.931142046443725,1,0.0422211387352493,139.607967835842,17,0,635.330111149214,27
20,low_irradiance,voltvar,21,0.860583782023169,0,0.937231902901426,1,0.0388095033075738,119.488849398238,15,0,606.737366624867,27
20,low_irradiance,voltvar,22,0.779966851082885,0,0.943250657856981,1,0.0351641121828593,97.9768069129721,13,0,523.758157513684,21
20,low_irradiance,voltvar,23,0.711974371775082,0,0.947800723412628,1,0.0322479395867162,81.7715689803696,6,0,447.079492663929,21
20,low_irradiance,voltwatt,0,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,low_irradiance,voltwatt,1,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,low_irradiance,voltwatt,2,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,low_irradiance,voltwatt,3,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,low_irradiance,voltwatt,4,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,low_irradiance,voltwatt,5,0.610464194115905,0,0.943276652061827,1,0.0323238068079629,73.9281269288822,6,0,0,1
20,low_irradiance,voltwatt,6,0.67568081763371,0,0.936864485298945,1,0.0359618899882495,91.466227903963,13,0,0,1
20,low_irradiance,voltwatt,7,0.744126393163558,0.0725700504575134,0.931812445366531,1,0.03900316332093,107.851689762537,15,0,0,1
20,low_irradiance,voltwatt,8,0.790210924609343,0.176531422026769,0.929723063082863,1,0.040442108562832,116.446330933494,16,0,0,1
20,low_irradiance,voltwatt,9,0.801515493969863,0.281849498690429,0.931143979972607,1,0.0398939128771106,113.943692796995,15,0,0,1
20,low_irradiance,voltwatt,10,0.793604441167075,0.370577345917451,0.934072203049882,1,0.0384482091629086,106.485707098119,15,0,0,1
20,low_irradiance,voltwatt,11,0.787101899349258,0.42942429785188,0.936128838246607,1,0.037423077641201,101.367776090565,15,0,0,1
20,low_irradiance,voltwatt,12,0.786286066835735,0.45,0.936701684633508,1,0.0371475307874292,100.054685383162,15,0,0,1
20,low_irradiance,voltwatt,13,0.788425387827532,0.42942429785188,0.935997742842887,1,0.0374975779252402,101.76500142872,15,0,0,1
20,low_irradiance,voltwatt,14,0.794369066373686,0.370577345917451,0.933996178529352,1,0.0384913877344817,106.721762554812,15,0,0,1
20,low_irradiance,voltwatt,15,0.809627940215971,0.281849498690429,0.930332399035351,1,0.0403544259042255,116.563600304327,16,0,0,1
20,low_irradiance,voltwatt,16,0.840403231337678,0.176531422026769,0.924668167313772,1,0.0433073349165201,133.416429609666,17,0,0,1
20,low_irradiance,voltwatt,17,0.884764896719951,0.0725700504575136,0.917581471413293,1,0.0470621703824922,156.798006012627,17,0,0,1
20,low_irradiance,voltwatt,18,0.927103874702081,1.48602858526597e-22,0.911395892047719,1,0.0503779103732077,179.182674633709,18,0,0,1
20,low_irradiance,voltwatt,19,0.946052196170588,0,0.909425098377172,1,0.0514911043069735,187.163288546381,19,0,0,1
20,low_irradiance,voltwatt,20,0.924042669036405,0,0.911713575335099,1,0.0501984363327555,177.912175612085,18,0,0,1
20,low_irradiance,voltwatt,21,0.860583782023169,0,0.918255480891273,1,0.0465006452045954,152.73546855333,17,0,0,1
20,low_irradiance,voltwatt,22,0.779966851082885,0,0.926449456513576,1,0.0418638041128581,123.863739638504,17,0,0,1
20,low_irradiance,voltwatt,23,0.711974371775082,0,0.933262828253068,1,0.0380038788252637,102.123350121383,15,0,0,1
20,low_irradiance,hybrid,0,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,low_irradiance,hybrid,1,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,low_irradiance,hybrid,2,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,low_irradiance,hybrid,3,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,low_irradiance,hybrid,4,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,low_irradiance,hybrid,5,0.610464194115905,0,0.954508905157154,1,0.0279230351620992,60.4555576338004,0,0,340.748776305628,20
20,low_irradiance,hybrid,6,0.67568081763371,0,0.950202668000724,1,0.0307003177725441,73.7667837528226,0,0,407.545444254052,20
20,low_irradiance,hybrid,7,0.744126393163558,0.0725700504575134,0.946816901965242,1,0.0330229123919903,85.616138420164,9,0,465.87145039234,21
20,low_irradiance,hybrid,8,0.790210924609343,0.176531422026769,0.945313635731827,1,0.0341729814387484,91.4549637831174,11,0,489.922961953328,21
20,low_irradiance,hybrid,9,0.801515493969863,0.281849498690429,0.946059886602166,1,0.033863282444783,89.2483638079486,9,0,471.202563515826,21
20,low_irradiance,hybrid,10,0.793604441167075,0.370577345917451,0.947790178294083,1,0.0328820603393849,83.6250909121503,9,0,434.117624867682,21
20,low_irradiance,hybrid,11,0.787101899349258,0.42942429785188,0.94898674569491,1,0.0321910733574813,79.8573216264063,6,0,407.391692557667,21
20,low_irradiance,hybrid,12,0.786286066835735,0.45,0.949299891726263,1,0.0320152207176979,78.9075760683155,4,0,399.440626993568,21
20,low_irradiance,hybrid,13,0.788425387827532,0.42942429785188,0.948896037137813,1,0.0322484550093794,80.1500261004831,6,0,408.783269258802,21
20,low_irradiance,hybrid,14,0.794369066373686,0.370577345917451,0.947737976015125,1,0.0329151262916854,83.798764894771,9,0,434.937488813862,21
20,low_irradiance,hybrid,15,0.809627940215971,0.281849498690429,0.945511999865879,1,0.0342134654999168,91.1737366816737,11,0,480.107533597163,21
20,low_irradiance,hybrid,16,0.840403231337678,0.176531422026769,0.941927656262425,1,0.0363392648224643,103.935467205814,14,0,546.07264438341,21
20,low_irradiance,hybrid,17,0.884764896719951,0.0725700504575136,0.93658305550895,1,0.0393163613521998,122.039262012327,15,0,612.125501017172,27
20,low_irradiance,hybrid,18,0.927103874702081,1.48602858526597e-22,0.930840579286828,1,0.0423917783906455,140.65500603308,17,0,636.173053547199,27
20,low_irradiance,hybrid,19,0.946052196170588,0,0.928970762836815,1,0.0434499823334378,147.238856949145,17,0,641.398742842942,27
20,low_irradiance,hybrid,20,0.924042669036405,0,0.931142046443725,1,0.0422211387352493,139.607967835842,17,0,635.330111149214,27
20,low_irradiance,hybrid,21,0.860583782023169,0,0.937231902901426,1,0.0388095033075738,119.488849398238,15,0,606.737366624867,27
20,low_irradiance,hybrid,22,0.779966851082885,0,0.943250657856981,1,0.0351641121828593,97.9768069129721,13,0,523.758157513684,21
20,low_irradiance,hybrid,23,0.711974371775082,0,0.947800723412628,1,0.0322479395867162,81.7715689803696,6,0,447.079492663929,21
20,low_irradiance,hybrid_pso,0,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,low_irradiance,hybrid_pso,1,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,low_irradiance,hybrid_pso,2,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,low_irradiance,hybrid_pso,3,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,low_irradiance,hybrid_pso,4,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,low_irradiance,hybrid_pso,5,0.610464194115905,0,0.961676390439793,1,0.0244269975452979,53.5718959828276,0,0,724.462012001253,27
20,low_irradiance,hybrid_pso,6,0.67568081763371,0,0.955769067089529,1,0.0278688532726684,66.9257696366449,0,0,747.163345763268,27
20,low_irradiance,hybrid_pso,7,0.744126393163558,0.0725700504575134,0.951033826806907,1,0.0307510252918241,78.9046411392643,0,0,764.994975732488,27
20,low_irradiance,hybrid_pso,8,0.790210924609343,0.176531422026769,0.948821557699966,1,0.0322083808107208,84.8496092788455,6,0,762.562367509422,27
20,low_irradiance,hybrid_pso,9,0.801515493969863,0.281849498690429,0.949718023315511,1,0.0318333893651387,82.2587421448423,2,0,745.938010209353,26
20,low_irradiance,hybrid_pso,10,0.793604441167075,0.370577345917451,0.951963837565305,1,0.0306324753711284,76.0372112019453,0,0,722.464814591943,26
20,low_irradiance,hybrid_pso,11,0.787101899349258,0.42942429785188,0.953347742960122,1,0.0298168374312643,71.9194749434773,0,0,701.744384411407,26
20,low_irradiance,hybrid_pso,12,0.786286066835735,0.45,0.953634710148655,1,0.0296167132331495,70.8739155374033,0,0,694.387934347048,26
20,low_irradiance,hybrid_pso,13,0.788425387827532,0.42942429785188,0.953239336866385,1,0.0298875475778055,72.2306085754897,0,0,702.170783298407,26
20,low_irradiance,hybrid_pso,14,0.794369066373686,0.370577345917451,0.951893615354242,1,0.0306734259439488,76.2220373237993,0,0,722.713326563017,26
20,low_irradiance,hybrid_pso,15,0.809627940215971,0.281849498690429,0.948954147823331,1,0.0322801299102563,84.3480153298614,6,0,746.982937085556,26
20,low_irradiance,hybrid_pso,16,0.840403231337678,0.176531422026769,0.94406926969404,1,0.0349854693316895,98.4211486394877,13,0,769.176711901982,27
20,low_irradiance,hybrid_pso,17,0.884764896719951,0.0725700504575136,0.937560815697244,1,0.0385468356158715,118.118159600311,15,0,785.555038122643,27
20,low_irradiance,hybrid_pso,18,0.927103874702081,1.48602858526597e-22,0.931663544999209,1,0.0417468100334246,137.090917320015,17,0,794.480555595626,27
20,low_irradiance,hybrid_pso,19,0.946052196170588,0,0.929766059897417,1,0.0428235817971752,143.647080999634,17,0,797.047753635368,27
20,low_irradiance,hybrid_pso,20,0.924042669036405,0,0.931969457697927,1,0.0415731858252702,136.048907523138,17,0,794.066282018782,27
20,low_irradiance,hybrid_pso,21,0.860583782023169,0,0.938261856229725,1,0.0379945652610972,115.508695726715,15,0,785.507539409367,27
20,low_irradiance,hybrid_pso,22,0.779966851082885,0,0.94610312159348,1,0.0335035991293157,92.2631868711525,9,0,774.713209748231,27
20,low_irradiance,hybrid_pso,23,0.711974371775082,0,0.9524537469268,1,0.0297993125107215,75.1433493806037,0,0,759.850855610131,27
50,clear_sky,none,0,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
50,clear_sky,none,1,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
50,clear_sky,none,2,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
50,clear_sky,none,3,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
50,clear_sky,none,4,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
50,clear_sky,none,5,0.610464194115905,0,0.943276652061827,1,0.0323238068079629,73.9281269288822,6,0,0,1
50,clear_sky,none,6,0.67568081763371,0,0.936864485298945,1,0.0359618899882495,91.466227903963,13,0,0,1
50,clear_sky,none,7,0.744126393163558,0.161266778794474,0.93974456900144,1,0.0353041638799548,90.2158921847102,13,0,0,1
50,clear_sky,none,8,0.790210924609343,0.392292048948375,0.94870578176692,1,0.0315210197694273,77.226736453533,4,0,0,1
50,clear_sky,none,9,0.801515493969863,0.626332219312064,0.95876944041597,1,0.0258575043354569,61.1209540469466,0,0,0,1
50,clear_sky,none,10,0.793604441167075,0.823505213149891,0.966778643406111,1,0.0202665585887659,49.9920980812067,0,0,0,1
50,clear_sky,none,11,0.787101899349258,0.954276217448621,0.972103920953924,1,0.0165610096921013,45.7453736383781,0,0,0,1
50,clear_sky,none,12,0.786286066835735,1,0.973831680226615,1,0.0153548526984477,45.066242772779,0,0,0,1
50,clear_sky,none,13,0.788425387827532,0.954276217448621,0.971996690628267,1,0.0166309021378847,45.9287159505937,0,0,0,1
50,clear_sky,none,14,0.794369066373686,0.823505213149891,0.966716060396691,1,0.0203073768288059,50.1188218370076,0,0,0,1
50,clear_sky,none,15,0.809627940215971,0.626332219312064,0.958094600845176,1,0.0262981301077275,62.8227242988856,0,0,0,1
50,clear_sky,none,16,0.840403231337678,0.392292048948375,0.943855979958317,1,0.0343051263952339,90.4669366419702,12,0,0,1
50,clear_sky,none,17,0.884764896719951,0.161266778794475,0.925727309327098,1,0.0432651962687274,134.675411239728,17,0,0,1
50,clear_sky,none,18,0.927103874702081,3.30228574503549e-22,0.911395892047719,1,0.0503779103732077,179.182674633709,18,0,0,1
50,clear_sky,none,19,0.946052196170588,0,0.909425098377172,1,0.0514911043069735,187.163288546381,19,0,0,1
50,clear_sky,none,20,0.924042669036405,0,0.911713575335099,1,0.0501984363327555,177.912175612085,18,0,0,1
50,clear_sky,none,21,0.860583782023169,0,0.918255480891273,1,0.0465006452045954,152.73546855333,17,0,0,1
50,clear_sky,none,22,0.779966851082885,0,0.926449456513576,1,0.0418638041128581,123.863739638504,17,0,0,1
50,clear_sky,none,23,0.711974371775082,0,0.933262828253068,1,0.0380038788252637,102.123350121383,15,0,0,1
50,clear_sky,voltvar,0,0.6,0,0.962529184183679,1,0.0241817488544389,52.962747852768,0,0,599.163178756853,19
50,clear_sky,voltvar,1,0.6,0,0.962529184183679,1,0.0241817488544389,52.962747852768,0,0,599.163178756853,19
50,clear_sky,voltvar,2,0.6,0,0.962529184183679,1,0.0241817488544389,52.962747852768,0,0,599.163178756853,19
50,clear_sky,voltvar,3,0.6,0,0.962529184183679,1,0.0241817488544389,52.962747852768,0,0,599.163178756853,19
50,clear_sky,voltvar,4,0.6,0,0.962529184183679,1,0.0241817488544389,52.962747852768,0,0,599.163178756853,19
50,clear_sky,voltvar,5,0.610464194115905,0,0.962003103662734,1,0.024522834336559,54.7747493337624,0,0,618.832144451627,19
50,clear_sky,voltvar,6,0.67568081763371,0,0.958716619209101,1,0.0266556453423066,66.88346454731,0,0,741.928845977436,20
50,clear_sky,voltvar,7,0.744126393163558,0.161266778794474,0.958857163012853,1,0.0264259460653141,62.0017604499173,0,0,709.490131724048,20
50,clear_sky,voltvar,8,0.790210924609343,0.392292048948375,0.961399043410583,1,0.0245745133011231,50.5670289051117,0,0,556.399399189519,20
50,clear_sky,voltvar,9,0.801515493969863,0.626332219312064,0.965572623953899,1,0.0216495646888829,42.3422899394636,0,0,338.656712835288,19
50,clear_sky,voltvar,10,0.793604441167075,0.823505213149891,0.970127617298226,1,0.0184751514203471,40.7892558506565,0,0,150.475958496433,18
50,clear_sky,voltvar,11,0.787101899349258,0.954276217448621,0.97349470559536,1,0.0160372458611194,42.4086256645557,0,0,51.7921796687629,16
50,clear_sky,voltvar,12,0.786286066835735,1,0.97471757460801,1,0.0150560652941288,43.0268099441618,0,0,31.18094613888,15
50,clear_sky,voltvar,13,0.788425387827532,0.954276217448621,0.973410733672151,1,0.0160944143777725,42.520269307948,0,0,52.8578660798945,16
50,clear_sky,voltvar,14,0.794369066373686,0.823505213149891,0.97008348170173,1,0.0185034546458928,40.8526852029713,0,0,151.420888758783,18
50,clear_sky,voltvar,15,0.809627940215971,0.626332219312064,0.965141416258171,1,0.0219264015869872,43.2181681992071,0,0,351.942735161405,19
50,clear_sky,voltvar,16,0.840403231337678,0.392292048948375,0.95881866229494,1,0.0262395759043352,58.3390556558905,0,0,646.549569955278,20
50,clear_sky,voltvar,17,0.884764896719951,0.161266778794475,0.951723128546706,1,0.0310295369745851,90.5983338156125,0,0,996.07773426745,21
50,clear_sky,voltvar,18,0.927103874702081,3.30228574503549e-22,0.945915755935109,1,0.03493215504402,126.636829162735,12,0,1265.76477440869,21
50,clear_sky,voltvar,19,0.946052196170588,0,0.944939421736939,1,0.035563511885799,132.039049841143,14,0,1306.38149877451,21
50,clear_sky,voltvar,20,0.924042669036405,0,0.946073296252916,1,0.0348302828484583,125.776373408429,12,0,1259.21025720298,21
50,clear_sky,voltvar,21,0.860583782023169,0,0.949328973423588,1,0.032725691662056,108.700404762205,3,0,1123.79226924387,21
50,clear_sky,voltvar,22,0.779966851082885,0,0.953434977430945,1,0.0300722726477396,89.0679023632764,0,0,952.916570551395,20
50,clear_sky,voltvar,23,0.711974371775082,0,0.956878548924963,1,0.0278486446250013,74.2408797244241,0,0,810.810241577371,20
50,clear_sky,voltwatt,0,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
50,clear_sky,voltwatt,1,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
50,clear_sky,voltwatt,2,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
50,clear_sky,voltwatt,3,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
50,clear_sky,voltwatt,4,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
50,clear_sky,voltwatt,5,0.610464194115905,0,0.943276652061827,1,0.0323238068079629,73.9281269288822,6,0,0,1
50,clear_sky,voltwatt,6,0.67568081763371,0,0.936864485298945,1,0.0359618899882495,91.466227903963,13,0,0,1
50,clear_sky,voltwatt,7,0.744126393163558,0.161266778794474,0.93974456900144,1,0.0353041638799548,90.2158921847102,13,0,0,1
50,clear_sky,voltwatt,8,0.790210924609343,0.392292048948375,0.94870578176692,1,0.0315210197694273,77.226736453533,4,0,0,1
50,clear_sky,voltwatt,9,0.801515493969863,0.626332219312064,0.95876944041597,1,0.0258575043354569,61.1209540469466,0,0,0,1
50,clear_sky,voltwatt,10,0.793604441167075,0.823505213149891,0.966778643406111,1,0.0202665585887659,49.9920980812067,0,0,0,1
50,clear_sky,voltwatt,11,0.787101899349258,0.954276217448621,0.972103920953924,1,0.0165610096921013,45.7453736383781,0,0,0,1
50,clear_sky,voltwatt,12,0.786286066835735,1,0.973831680226615,1,0.0153548526984477,45.066242772779,0,0,0,1
50,clear_sky,voltwatt,13,0.788425387827532,0.954276217448621,0.971996690628267,1,0.0166309021378847,45.9287159505937,0,0,0,1
50,clear_sky,voltwatt,14,0.794369066373686,0.823505213149891,0.966716060396691,1,0.0203073768288059,50.1188218370076,0,0,0,1
50,clear_sky,voltwatt,15,0.809627940215971,0.626332219312064,0.958094600845176,1,0.0262981301077275,62.8227242988856,0,0,0,1
